Date,HRC=F,BZ=F,EURUSD=X,USDCZK=X,EURCZK=X,CNYUSD=X,HG=F
2026-02-23,984.0,71.48999786376953,1.1834739446640015,20.46649932861328,24.21310043334961,0.14475969970226288,5.7729997634887695
2026-02-24,984.0,70.7699966430664,1.1793843507766724,20.514299392700195,24.202999114990234,0.14475969970226288,5.922999858856201
2026-02-25,1007.0,70.8499984741211,1.1775233745574951,20.549999237060547,24.211999893188477,0.14528337121009827,5.979499816894531
2026-02-26,1016.0,70.75,1.181516408920288,20.48780059814453,24.21809959411621,0.1455773562192917,5.947000026702881
2026-02-27,1017.0,72.4800033569336,1.1803030967712402,20.525100708007812,24.234399795532227,0.14617960155010223,6.004499912261963
2026-03-02,1015.0,77.73999786376953,1.1759449243545532,20.602800369262695,24.223100662231445,0.14581723511219025,5.894499778747559
2026-03-03,1016.0,81.4000015258789,1.1697274446487427,20.73979949951172,24.256500244140625,0.14530660212039948,5.773499965667725
2026-03-04,1014.0,81.4000015258789,1.161224365234375,20.97369956970215,24.357099533081055,0.14493383467197418,5.855000019073486
2026-03-05,1016.0,85.41000366210938,1.1635618209838867,20.925600051879883,24.329200744628906,0.14499057829380035,5.752999782562256
2026-03-06,1018.0,92.69000244140625,1.1608065366744995,20.993499755859375,24.364299774169922,0.14499057829380035,5.756999969482422
2026-03-09,1017.0,98.95999908447266,1.152325987815857,21.19300079345703,24.41790008544922,0.14500108361244202,5.80049991607666
2026-03-10,1018.0,87.80000305175781,1.1617234945297241,20.946300506591797,24.344499588012695,0.14469686150550842,5.9039998054504395
2026-03-11,1017.0,91.9800033569336,1.1611299514770508,20.98240089416504,24.367300033569336,0.1454228162765503,5.8454999923706055
2026-03-12,1017.0,100.45999908447266,1.1543211936950684,21.09950065612793,24.364200592041016,0.1456558108329773,5.82450008392334
2026-03-13,1011.0,103.13999938964844,1.1521666049957275,21.186800003051758,24.407499313354492,0.14558371901512146,5.7144999504089355
2026-03-16,1016.0,100.20999908447266,1.1435105800628662,21.381999969482422,24.447999954223633,0.14500950276851654,5.790500164031982
2026-03-17,1015.0,103.41999816894531,1.1499539613723755,21.24850082397461,24.43199920654297,0.14377111196517944,5.726500034332275
2026-03-18,1014.0,107.37999725341797,1.153948187828064,21.15679931640625,24.415300369262695,0.14521586894989014,5.553999900817871
2026-03-19,1009.0,108.6500015258789,1.1464471817016602,21.343299865722656,24.461999893188477,0.14550533890724182,5.433000087738037
2026-03-20,1012.0,112.19000244140625,1.157755732536316,21.12299919128418,24.461599349975586,0.14493173360824585,5.34250020980835
2026-03-23,1009.0,99.94000244140625,1.1560158729553223,21.130300521850586,24.466100692749023,0.14522850513458252,5.439499855041504
2026-03-24,1009.0,104.48999786376953,1.1607122421264648,21.006799697875977,24.42959976196289,0.14534883201122284,5.422500133514404
2026-03-25,1047.0,102.22000122070312,1.16146719455719,21.03499984741211,24.42060089111328,0.14509998261928558,5.5289998054504395
2026-03-26,1045.0,108.01000213623047,1.1561496257781982,21.106700897216797,24.437599182128906,0.14490653574466705,5.446499824523926
2026-03-27,1041.0,112.56999969482422,1.1535090208053589,21.23200035095215,24.489599227905273,0.14470314979553223,5.4670000076293945
2026-03-30,1048.0,112.77999877929688,1.149200677871704,21.308399200439453,24.49720001220703,0.144684299826622,5.47599983215332
